ticket_id,customer_id,plan,created_date,closed_date,category,priority,resolution_hrs,csat_score,pre_churn_flag
8718,6804,Business,2025-01-25,2025-01-25,Technical,Medium,11,4,0
8719,6804,Business,2025-01-20,2025-01-24,Integration,Low,100,4,0
8720,6804,Business,2025-01-12,2025-01-16,Billing,Low,112,4,0
8721,6807,Pro,2024-11-25,2024-11-25,Feature Request,High,18,3,1
8722,6807,Pro,2024-12-26,2024-12-29,Integration,Low,93,3,1
8723,6807,Pro,2024-12-05,2024-12-05,Billing,High,9,5,1
8724,6807,Pro,2024-12-27,2024-12-27,Integration,Critical,8,3,1
8725,6807,Pro,2024-12-15,2024-12-16,Feature Request,Medium,43,1,1
8726,6807,Pro,2024-12-20,2024-12-21,Integration,Low,44,1,1
8727,6807,Pro,2024-12-05,2024-12-06,Onboarding,Low,44,3,1
8728,6811,Enterprise,2025-01-02,2025-01-02,Feature Request,Medium,18,5,0
8729,6811,Enterprise,2025-01-10,2025-01-10,Integration,High,18,4,0
8730,6811,Enterprise,2025-01-25,2025-01-27,Account,Low,51,2,0
8731,6812,Enterprise,2024-12-04,2024-12-07,Technical,Low,95,3,0
8732,6812,Enterprise,2024-12-03,2024-12-04,Technical,Low,39,3,0
8733,6812,Enterprise,2024-12-05,2024-12-06,Billing,Medium,38,3,0
8734,6812,Enterprise,2024-12-10,2024-12-11,Account,Medium,32,2,0
8735,6812,Enterprise,2024-12-27,2024-12-28,Billing,Medium,34,4,0
8736,6812,Enterprise,2024-12-23,2024-12-23,Feature Request,Medium,12,4,0
8737,6812,Enterprise,2024-12-07,2024-12-07,Technical,Critical,7,4,0
8738,6813,Business,2024-12-13,2024-12-13,Technical,High,17,5,0
8739,6817,Enterprise,2024-09-23,2024-09-24,Billing,Medium,28,4,1
8740,6817,Enterprise,2024-09-02,2024-09-05,Performance,Low,86,3,1
8741,6817,Enterprise,2024-09-01,2024-09-02,Performance,Medium,33,1,1
8742,6817,Enterprise,2024-09-28,2024-09-28,Feature Request,Critical,7,3,1
8743,6817,Enterprise,2024-09-25,2024-09-25,Feature Request,High,7,2,1
8744,6829,Starter,2024-12-23,2024-12-24,Integration,Medium,28,3,0
8745,6834,Starter,2024-12-22,2024-12-23,Performance,Medium,30,5,0
8746,6845,Starter,2024-12-14,2024-12-15,Billing,Low,33,3,0
8747,6845,Starter,2024-12-07,2024-12-09,Account,Low,56,3,0
8748,6846,Pro,2024-11-08,2024-11-08,Account,Critical,1,1,1
8749,6852,Business,2024-12-30,2024-12-30,Technical,High,12,3,0
8750,6855,Starter,2024-09-27,2024-09-27,Billing,Critical,6,2,1
8751,6858,Starter,2024-12-09,2024-12-10,Feature Request,Medium,46,3,0
8752,6860,Enterprise,2024-12-09,2024-12-09,Account,Medium,14,5,0
8753,6860,Enterprise,2024-12-10,2024-12-11,Integration,Low,45,4,0
8754,6862,Business,2024-10-26,2024-10-26,Feature Request,Critical,5,5,0
8755,6862,Business,2024-10-19,2024-10-19,Feature Request,High,23,5,0
8756,6862,Business,2024-11-04,2024-11-05,Integration,Medium,44,1,1
8757,6862,Business,2024-11-19,2024-11-19,Account,Medium,13,1,1
8758,6862,Business,2024-11-17,2024-11-17,Technical,High,7,2,1
8759,6862,Business,2024-11-29,2024-12-03,Feature Request,Low,110,1,1
8760,6862,Business,2024-11-17,2024-11-18,Technical,Low,40,2,1
8761,6862,Pro,2024-11-17,2024-11-21,Onboarding,Low,115,5,1
8762,6862,Pro,2024-11-16,2024-11-20,Integration,Low,97,1,1
8763,6862,Pro,2024-11-23,2024-11-24,Technical,Medium,26,2,1
8764,6862,Pro,2024-11-09,2024-11-09,Integration,Medium,9,3,1
8765,6865,Business,2024-12-31,2025-01-04,Technical,Low,97,4,0
8766,6865,Business,2024-12-22,2024-12-22,Billing,High,23,2,0
8767,6865,Business,2024-12-29,2024-12-30,Technical,Medium,31,3,0
8768,6865,Business,2024-12-30,2025-01-01,Onboarding,Low,70,5,0
8769,6865,Business,2024-12-07,2024-12-07,Billing,High,23,5,0
8770,6867,Business,2024-10-15,2024-10-16,Integration,Medium,46,4,0
8771,6867,Business,2024-10-15,2024-10-15,Onboarding,Critical,4,5,0
8772,6867,Business,2024-10-03,2024-10-05,Technical,Low,67,3,0
8773,6867,Business,2024-10-12,2024-10-15,Integration,Low,82,5,0
8774,6867,Business,2024-10-07,2024-10-07,Feature Request,High,14,3,0
8775,6867,Business,2024-10-30,2024-11-01,Integration,Low,60,1,0
8776,6867,Business,2024-10-13,2024-10-13,Account,High,12,2,0
8777,6867,Pro,2024-12-30,2025-01-03,Technical,Low,104,5,0
8778,6869,Pro,2024-07-29,2024-07-29,Technical,Critical,4,4,0
8779,6869,Pro,2024-08-05,2024-08-05,Technical,Medium,10,5,0
8780,6869,Pro,2024-08-09,2024-08-12,Integration,Low,83,3,0
8781,6869,Business,2024-12-15,2024-12-16,Onboarding,Medium,30,4,0
8782,6869,Business,2024-12-31,2025-01-01,Account,High,24,2,0
8783,6869,Business,2024-12-16,2024-12-16,Performance,High,13,5,0
8784,6869,Business,2024-12-08,2024-12-08,Integration,High,5,5,0
8785,6874,Enterprise,2024-12-16,2024-12-17,Feature Request,Medium,38,2,0
8786,6874,Enterprise,2024-12-06,2024-12-07,Performance,Medium,28,3,0
8787,6881,Business,2024-12-23,2024-12-23,Account,High,13,5,0
8788,6884,Business,2024-12-27,2024-12-27,Feature Request,High,10,4,0
8789,6884,Business,2024-12-05,2024-12-07,Performance,Low,49,5,0
8790,6884,Business,2024-12-31,2025-01-02,Performance,Low,66,4,0
8791,6884,Business,2024-12-09,2024-12-10,Integration,Low,31,5,0
8792,6884,Business,2024-12-16,2024-12-17,Technical,Medium,28,3,0
8793,6884,Business,2024-12-23,2024-12-27,Onboarding,Low,118,3,0
8794,6885,Enterprise,2024-12-23,2024-12-24,Technical,Medium,41,4,0
8795,6885,Enterprise,2025-01-01,2025-01-01,Technical,Medium,15,5,0
8796,6885,Enterprise,2024-12-04,2024-12-04,Integration,High,15,5,0
8797,6885,Enterprise,2024-12-17,2024-12-17,Billing,Critical,7,2,0
8798,6889,Enterprise,2024-12-15,2024-12-15,Onboarding,Medium,11,3,0
8799,6889,Enterprise,2024-12-18,2024-12-21,Technical,Low,95,4,0
8800,6891,Enterprise,2024-12-28,2024-12-29,Technical,Low,44,4,0
8801,6891,Enterprise,2024-12-04,2024-12-04,Billing,High,21,3,0
8802,6891,Enterprise,2024-12-23,2024-12-23,Technical,Critical,1,1,0
8803,6891,Enterprise,2024-12-18,2024-12-18,Performance,Medium,17,3,0
8804,6891,Enterprise,2024-12-27,2024-12-27,Technical,High,22,4,0
8805,6891,Enterprise,2024-12-15,2024-12-16,Billing,Medium,39,3,0
8806,6896,Enterprise,2024-09-21,2024-09-25,Performance,Low,102,4,0
8807,6896,Enterprise,2024-09-24,2024-09-27,Onboarding,Low,83,5,0
8808,6896,Enterprise,2024-09-09,2024-09-09,Integration,High,19,5,0
8809,6898,Pro,2024-08-05,2024-08-05,Technical,High,6,2,1
8810,6898,Pro,2024-08-14,2024-08-14,Performance,High,12,5,1
8811,6898,Pro,2024-08-20,2024-08-20,Technical,Medium,15,2,1
8812,6898,Pro,2024-09-22,2024-09-22,Onboarding,High,2,3,1
8813,6899,Business,2024-12-14,2024-12-14,Integration,High,9,4,0
8814,6899,Business,2024-12-30,2024-12-31,Integration,Medium,31,4,0
8815,6900,Business,2024-12-04,2024-12-07,Technical,Low,90,3,0
8816,6900,Business,2024-12-10,2024-12-10,Billing,High,18,5,0
8817,6903,Enterprise,2024-12-13,2024-12-13,Technical,Critical,5,4,0
8818,6903,Enterprise,2024-12-07,2024-12-10,Performance,Low,94,2,0
8819,6903,Enterprise,2024-12-05,2024-12-05,Account,Critical,6,2,0
8820,6903,Enterprise,2024-12-28,2024-12-28,Billing,Medium,20,4,0
8821,6903,Enterprise,2024-12-07,2024-12-09,Integration,Low,55,5,0
8822,6903,Enterprise,2024-12-13,2024-12-14,Integration,Medium,43,4,0
8823,6907,Pro,2024-08-06,2024-08-06,Technical,Medium,17,2,1
8824,6907,Pro,2024-08-05,2024-08-05,Technical,Critical,3,4,1
8825,6907,Pro,2024-09-04,2024-09-05,Integration,Medium,33,2,1
8826,6910,Business,2024-08-01,2024-08-02,Billing,Medium,47,4,1
8827,6910,Business,2024-07-22,2024-07-24,Feature Request,Low,71,3,1
8828,6910,Business,2024-07-17,2024-07-18,Performance,Medium,38,3,1
8829,6910,Business,2024-08-01,2024-08-02,Account,Low,46,3,1
8830,6910,Business,2024-07-10,2024-07-11,Feature Request,Medium,46,1,1
8831,6910,Business,2024-07-15,2024-07-15,Billing,Medium,8,5,1
8832,6910,Business,2024-07-10,2024-07-10,Integration,Medium,22,2,1
8833,6910,Business,2024-08-14,2024-08-18,Technical,Low,106,1,1
8834,6910,Business,2024-08-04,2024-08-04,Integration,High,4,3,1
8835,6910,Business,2024-09-01,2024-09-01,Onboarding,Medium,10,1,1
8836,6910,Business,2024-08-31,2024-09-01,Account,Medium,47,1,1
8837,6910,Business,2024-08-23,2024-08-25,Performance,Low,71,2,1
8838,6912,Enterprise,2024-12-05,2024-12-08,Integration,Low,94,5,0
8839,6912,Enterprise,2024-12-26,2024-12-27,Onboarding,Medium,25,4,0
8840,6912,Enterprise,2024-12-14,2024-12-14,Feature Request,Medium,11,4,0
8841,6912,Enterprise,2024-12-29,2024-12-30,Technical,Medium,32,3,0
8842,6912,Enterprise,2024-12-15,2024-12-16,Onboarding,Medium,40,4,0
8843,6913,Pro,2024-07-17,2024-07-17,Technical,Medium,15,2,1
8844,6913,Pro,2024-07-29,2024-07-30,Performance,Medium,39,4,1
8845,6913,Pro,2024-08-17,2024-08-18,Technical,Medium,44,4,1
8846,6914,Enterprise,2024-12-09,2024-12-09,Onboarding,Medium,8,2,0
8847,6914,Enterprise,2024-12-22,2024-12-22,Integration,High,6,4,0
8848,6917,Enterprise,2024-12-10,2024-12-10,Integration,High,7,4,0
8849,6917,Enterprise,2024-12-17,2024-12-17,Feature Request,High,18,4,0
8850,6917,Enterprise,2024-12-11,2024-12-15,Integration,Low,109,5,0
8851,6917,Enterprise,2024-12-22,2024-12-22,Performance,Medium,13,5,0
8852,6918,Starter,2024-09-10,2024-09-11,Billing,Low,26,3,1
8853,6918,Starter,2024-09-14,2024-09-15,Account,Low,44,3,1
8854,6918,Starter,2024-09-06,2024-09-09,Integration,Low,84,4,1
8855,6918,Starter,2024-09-23,2024-09-25,Integration,Low,66,2,1
8856,6926,Enterprise,2024-11-25,2024-11-26,Technical,Low,31,3,1
8857,6926,Enterprise,2024-12-03,2024-12-03,Feature Request,Medium,10,2,1
8858,6926,Enterprise,2024-11-21,2024-11-23,Onboarding,Low,71,4,1
8859,6926,Enterprise,2024-11-26,2024-11-27,Account,Low,31,1,1
8860,6926,Enterprise,2024-11-17,2024-11-17,Feature Request,Medium,11,4,1
8861,6926,Enterprise,2024-11-24,2024-11-26,Integration,Low,65,2,1
8862,6926,Enterprise,2024-12-02,2024-12-03,Account,Low,39,5,1
8863,6926,Enterprise,2024-11-10,2024-11-13,Integration,Low,75,4,1
8864,6926,Enterprise,2024-12-01,2024-12-03,Account,Medium,48,1,1
8865,6926,Enterprise,2024-11-25,2024-11-25,Integration,Medium,21,3,1
8866,6926,Enterprise,2024-11-08,2024-11-10,Feature Request,Low,58,2,1
8867,6938,Enterprise,2024-09-08,2024-09-09,Feature Request,Medium,43,3,0
8868,6938,Enterprise,2024-09-15,2024-09-15,Feature Request,High,17,4,0
8869,6938,Enterprise,2024-09-29,2024-10-03,Technical,Low,104,3,0
8870,6938,Enterprise,2024-09-09,2024-09-10,Account,Medium,46,3,0
8871,6938,Enterprise,2024-09-19,2024-09-22,Account,Low,76,5,0
8872,6938,Business,2025-01-04,2025-01-04,Onboarding,High,2,5,0
8873,6938,Business,2024-12-18,2024-12-19,Billing,Low,26,4,0
8874,6939,Enterprise,2024-12-25,2024-12-26,Billing,Medium,37,4,0
8875,6940,Pro,2024-10-16,2024-10-16,Performance,High,3,1,1
8876,6940,Pro,2024-11-21,2024-11-24,Onboarding,Low,81,2,1
8877,6940,Pro,2024-12-01,2024-12-03,Performance,Low,58,3,1
8878,6940,Pro,2024-11-16,2024-11-16,Account,High,2,4,1
8879,6940,Pro,2024-11-08,2024-11-09,Onboarding,Medium,41,4,1
8880,6940,Pro,2024-11-12,2024-11-12,Feature Request,Medium,19,3,1
8881,6941,Enterprise,2024-12-12,2024-12-13,Integration,Medium,31,4,0
8882,6941,Enterprise,2024-12-18,2024-12-18,Billing,Medium,9,4,0
8883,6941,Enterprise,2024-12-10,2024-12-12,Feature Request,Low,62,3,0
8884,6946,Enterprise,2024-12-31,2024-12-31,Performance,Medium,18,3,0
8885,6946,Enterprise,2024-12-19,2024-12-19,Account,Critical,1,2,0
8886,6946,Enterprise,2024-12-15,2024-12-16,Integration,Medium,25,2,0
8887,6946,Enterprise,2024-12-13,2024-12-14,Integration,Medium,35,5,0
8888,6946,Enterprise,2024-12-20,2024-12-20,Technical,Medium,12,4,0
8889,6946,Enterprise,2024-12-14,2024-12-18,Billing,Low,97,5,0
8890,6946,Enterprise,2024-12-20,2024-12-21,Feature Request,Medium,24,4,0
8891,6947,Business,2024-12-17,2024-12-17,Account,High,6,3,0
8892,6947,Business,2024-12-28,2024-12-28,Technical,High,13,5,0
8893,6947,Business,2024-12-09,2024-12-13,Technical,Low,103,4,0
8894,6950,Business,2024-12-29,2024-12-29,Onboarding,Critical,2,4,0
8895,6955,Enterprise,2024-12-09,2024-12-12,Integration,Low,86,5,0
8896,6955,Enterprise,2024-12-13,2024-12-14,Onboarding,Medium,36,3,0
8897,6955,Enterprise,2024-12-22,2024-12-23,Integration,Low,31,5,0
8898,6956,Starter,2024-12-19,2024-12-22,Billing,Low,92,5,0
8899,6959,Starter,2024-11-17,2024-11-21,Integration,Low,114,1,1
8900,6959,Starter,2024-11-13,2024-11-14,Integration,Medium,39,2,1
8901,6959,Starter,2024-11-19,2024-11-21,Integration,Low,60,2,1
8902,6959,Starter,2024-11-18,2024-11-19,Performance,Medium,26,2,1
8903,6964,Business,2024-12-11,2024-12-13,Technical,Low,68,4,0
8904,6973,Business,2024-12-12,2024-12-12,Billing,Medium,9,4,0
8905,6973,Business,2025-01-02,2025-01-06,Technical,Low,101,4,0
8906,6974,Enterprise,2024-09-21,2024-09-21,Performance,Critical,5,5,0
8907,6974,Enterprise,2024-09-18,2024-09-18,Account,Medium,10,1,0
8908,6974,Enterprise,2024-09-18,2024-09-21,Account,Low,94,5,0
8909,6974,Enterprise,2024-09-30,2024-09-30,Technical,High,20,5,0
8910,6974,Business,2025-01-01,2025-01-01,Account,High,15,5,0
8911,6974,Business,2024-12-31,2025-01-04,Performance,Low,104,5,0
8912,6981,Enterprise,2025-01-01,2025-01-02,Onboarding,Medium,26,5,0
8913,6981,Enterprise,2024-12-25,2024-12-26,Feature Request,Medium,35,5,0
8914,6981,Enterprise,2024-12-18,2024-12-22,Feature Request,Low,117,5,0
8915,6981,Enterprise,2024-12-13,2024-12-17,Onboarding,Low,114,5,0
8916,6996,Pro,2024-09-06,2024-09-08,Performance,Low,60,4,0
8917,6996,Pro,2024-09-26,2024-09-28,Integration,Low,60,5,0
8918,6996,Pro,2024-10-07,2024-10-07,Onboarding,High,8,4,0
8919,6996,Pro,2024-10-05,2024-10-06,Billing,Medium,27,3,0
8920,6996,Starter,2024-12-05,2024-12-05,Integration,High,4,4,0
8921,6996,Starter,2024-11-21,2024-11-22,Onboarding,Medium,40,2,0
8922,6996,Pro,2024-12-27,2024-12-27,Performance,High,2,4,0
8923,7000,Enterprise,2025-01-04,2025-01-04,Technical,Medium,22,4,0
8924,7000,Enterprise,2024-12-28,2024-12-28,Performance,Critical,2,4,0
8925,7000,Enterprise,2024-12-24,2024-12-24,Integration,High,9,2,0
8926,7004,Starter,2025-01-04,2025-01-07,Integration,Low,84,5,0
8927,7004,Starter,2024-12-17,2024-12-17,Billing,Medium,18,5,0
8928,7007,Pro,2024-12-15,2024-12-15,Feature Request,High,11,3,0
8929,7007,Pro,2025-01-05,2025-01-05,Billing,Medium,22,5,0
8930,7007,Pro,2025-01-06,2025-01-06,Billing,Critical,1,2,0
8931,7007,Pro,2024-12-24,2024-12-24,Account,High,5,3,0
8932,7014,Enterprise,2025-01-02,2025-01-03,Technical,Medium,35,4,0
8933,7014,Enterprise,2025-01-07,2025-01-09,Billing,Low,52,5,0
8934,7015,Business,2024-09-29,2024-09-30,Integration,Medium,34,4,0
8935,7015,Business,2024-09-25,2024-09-25,Performance,Medium,20,4,0
8936,7015,Pro,2024-12-22,2024-12-26,Integration,Low,116,4,0
8937,7016,Enterprise,2024-12-12,2024-12-13,Onboarding,Medium,28,4,0
8938,7016,Enterprise,2024-12-25,2024-12-26,Integration,Medium,26,4,0
8939,7020,Enterprise,2025-01-04,2025-01-05,Account,Medium,38,4,0
8940,7020,Enterprise,2024-12-17,2024-12-18,Onboarding,Medium,25,4,0
8941,7020,Enterprise,2025-01-09,2025-01-10,Billing,Medium,44,4,0
8942,7020,Enterprise,2024-12-27,2024-12-28,Billing,Medium,24,2,0
8943,7020,Enterprise,2024-12-14,2024-12-17,Onboarding,Low,95,3,0
8944,7027,Business,2025-01-06,2025-01-07,Performance,Medium,46,4,0
8945,7027,Business,2025-01-05,2025-01-05,Onboarding,Medium,10,5,0
8946,7028,Pro,2024-12-01,2024-12-01,Technical,Medium,15,4,0
8947,7028,Pro,2024-11-15,2024-11-18,Billing,Low,82,2,0
8948,7028,Pro,2024-11-11,2024-11-13,Performance,Low,49,1,0
8949,7028,Pro,2024-11-20,2024-11-23,Integration,Low,84,4,0
8950,7028,Business,2024-12-23,2024-12-23,Account,Critical,4,5,0
8951,7028,Business,2024-12-23,2024-12-27,Onboarding,Low,105,4,0
8952,7030,Starter,2024-12-13,2024-12-16,Performance,Low,93,2,1
8953,7035,Starter,2024-07-30,2024-07-30,Billing,High,8,3,1
8954,7035,Starter,2024-08-31,2024-09-01,Onboarding,Medium,28,4,1
8955,7035,Starter,2024-09-07,2024-09-08,Feature Request,Low,25,1,1
8956,7040,Enterprise,2024-12-31,2024-12-31,Onboarding,Medium,9,4,0
8957,7040,Enterprise,2024-12-15,2024-12-15,Account,Medium,21,5,0
8958,7044,Enterprise,2025-01-02,2025-01-03,Billing,Medium,24,5,0
8959,7044,Enterprise,2024-12-18,2024-12-19,Account,Low,37,1,0
8960,7044,Enterprise,2025-01-08,2025-01-09,Technical,Medium,26,3,0
8961,7045,Business,2024-12-17,2024-12-17,Technical,Medium,19,4,0
8962,7050,Enterprise,2024-11-13,2024-11-14,Onboarding,Medium,31,1,0
8963,7050,Enterprise,2024-11-14,2024-11-14,Billing,High,15,5,0
8964,7054,Pro,2024-12-26,2024-12-27,Onboarding,Medium,38,4,0
8965,7054,Pro,2024-12-27,2024-12-27,Onboarding,High,11,2,0
8966,7054,Pro,2024-12-15,2024-12-19,Feature Request,Low,108,2,0
8967,7055,Pro,2025-01-01,2025-01-05,Billing,Low,101,2,0
8968,7055,Pro,2024-12-24,2024-12-27,Feature Request,Low,89,4,0
8969,7056,Pro,2025-01-10,2025-01-11,Billing,Low,37,3,0
8970,7056,Pro,2024-12-31,2024-12-31,Performance,Medium,21,4,0
8971,7056,Pro,2025-01-07,2025-01-07,Performance,Medium,8,4,0
8972,7058,Business,2025-01-01,2025-01-01,Performance,Medium,11,3,0
8973,7058,Business,2025-01-04,2025-01-04,Technical,Medium,22,1,0
8974,7059,Starter,2024-12-30,2025-01-03,Account,Low,107,4,0
8975,7059,Starter,2024-12-15,2024-12-15,Integration,Critical,7,1,0
8976,7060,Starter,2024-12-23,2024-12-27,Integration,Low,101,4,0
8977,7066,Business,2024-12-19,2024-12-20,Billing,Low,40,5,0
8978,7066,Business,2024-12-18,2024-12-22,Feature Request,Low,102,5,0
8979,7066,Business,2024-12-29,2024-12-29,Feature Request,Critical,5,3,0
8980,7070,Starter,2024-10-27,2024-10-27,Performance,High,10,5,0
8981,7070,Pro,2025-01-08,2025-01-08,Technical,Critical,1,4,0
8982,7077,Starter,2024-09-27,2024-09-27,Billing,High,22,2,1
8983,7078,Pro,2024-11-25,2024-11-27,Integration,Low,70,1,1
8984,7078,Pro,2024-12-04,2024-12-04,Feature Request,Critical,3,2,1
8985,7079,Enterprise,2024-08-17,2024-08-17,Technical,Medium,8,4,0
8986,7079,Enterprise,2024-09-08,2024-09-10,Billing,Low,54,3,0
8987,7079,Enterprise,2024-08-22,2024-08-22,Feature Request,High,2,5,0
8988,7079,Enterprise,2024-09-07,2024-09-07,Onboarding,Medium,19,4,0
8989,7079,Enterprise,2024-08-18,2024-08-20,Feature Request,Low,50,4,0
8990,7079,Enterprise,2024-09-29,2024-10-01,Technical,Low,54,4,0
8991,7079,Enterprise,2024-10-05,2024-10-05,Billing,Medium,17,4,0
8992,7079,Enterprise,2024-09-18,2024-09-18,Onboarding,Medium,22,3,0
8993,7079,Enterprise,2024-09-19,2024-09-19,Feature Request,Medium,13,3,0
8994,7079,Enterprise,2024-10-02,2024-10-02,Billing,Medium,9,3,0
8995,7079,Enterprise,2024-09-29,2024-09-30,Feature Request,Low,45,4,0
8996,7079,Enterprise,2024-09-27,2024-09-27,Performance,Medium,14,4,0
8997,7082,Pro,2024-12-21,2024-12-25,Account,Low,117,4,1
8998,7082,Pro,2024-12-14,2024-12-14,Account,Medium,23,1,1
8999,7082,Pro,2025-01-11,2025-01-14,Integration,Low,82,3,1
9000,7083,Business,2024-08-09,2024-08-13,Billing,Low,114,1,1
9001,7083,Business,2024-08-28,2024-08-28,Performance,Medium,21,2,1
9002,7083,Business,2024-08-25,2024-08-28,Account,Low,88,3,1
9003,7083,Business,2024-08-15,2024-08-16,Performance,Medium,41,5,1
9004,7088,Pro,2025-01-04,2025-01-04,Account,High,4,3,0
9005,7088,Pro,2024-12-22,2024-12-22,Feature Request,High,21,3,0
9006,7089,Pro,2025-01-10,2025-01-13,Feature Request,Low,79,2,0
9007,7092,Pro,2024-12-25,2024-12-26,Performance,Medium,24,5,0
9008,7100,Business,2024-09-15,2024-09-18,Performance,Low,82,5,0
9009,7100,Business,2024-10-10,2024-10-11,Performance,Medium,26,4,0
9010,7100,Business,2024-09-26,2024-09-26,Onboarding,High,11,5,0
9011,7100,Business,2024-10-02,2024-10-04,Feature Request,Low,56,4,0
9012,7100,Pro,2024-12-19,2024-12-20,Performance,Medium,25,2,0
9013,7103,Enterprise,2025-01-02,2025-01-02,Feature Request,Critical,4,4,0
9014,7103,Enterprise,2024-12-15,2024-12-15,Onboarding,Medium,17,1,0
9015,7103,Enterprise,2024-12-16,2024-12-17,Billing,Medium,40,3,0
9016,7103,Enterprise,2024-12-25,2024-12-25,Account,High,16,5,0
9017,7104,Pro,2024-12-30,2024-12-30,Account,Medium,12,4,0
9018,7104,Pro,2024-12-28,2024-12-28,Account,High,20,5,0
9019,7107,Starter,2024-12-28,2024-12-31,Billing,Low,78,5,0
9020,7113,Business,2024-11-16,2024-11-17,Integration,Low,43,4,0
9021,7115,Starter,2024-08-23,2024-08-26,Billing,Low,93,2,1
9022,7115,Starter,2024-09-25,2024-09-25,Onboarding,Medium,17,1,1
9023,7115,Starter,2024-10-12,2024-10-16,Integration,Low,102,2,1
9024,7117,Business,2025-01-02,2025-01-06,Integration,Low,115,1,0
9025,7117,Business,2025-01-07,2025-01-08,Integration,Medium,37,5,0
9026,7122,Enterprise,2024-12-03,2024-12-06,Onboarding,Low,72,3,1
9027,7122,Enterprise,2024-11-27,2024-11-27,Feature Request,High,15,3,1
9028,7122,Enterprise,2024-12-08,2024-12-08,Feature Request,Medium,15,3,1
9029,7122,Enterprise,2024-11-25,2024-11-26,Billing,Medium,28,4,1
9030,7122,Enterprise,2024-11-19,2024-11-19,Feature Request,Medium,15,2,1
9031,7122,Enterprise,2024-11-22,2024-11-23,Technical,Medium,45,4,1
9032,7122,Enterprise,2024-12-05,2024-12-05,Account,Critical,5,3,1
9033,7122,Enterprise,2024-11-17,2024-11-17,Billing,High,5,1,1
9034,7122,Enterprise,2024-11-22,2024-11-23,Billing,Medium,32,2,1
9035,7122,Enterprise,2024-12-13,2024-12-13,Technical,High,13,1,1
9036,7122,Enterprise,2024-12-08,2024-12-08,Integration,High,10,2,1
9037,7124,Pro,2024-12-11,2024-12-11,Billing,Critical,5,4,0
9038,7124,Pro,2024-12-12,2024-12-12,Integration,High,13,5,0
9039,7124,Business,2025-01-07,2025-01-08,Performance,Medium,27,1,0
9040,7124,Business,2024-12-28,2024-12-28,Account,High,18,4,0
9041,7124,Business,2024-12-31,2025-01-01,Feature Request,Low,42,4,0
9042,7129,Business,2025-01-09,2025-01-09,Account,High,7,5,1
9043,7129,Business,2024-12-29,2024-12-29,Performance,Medium,9,3,1
9044,7129,Business,2024-12-19,2024-12-20,Technical,Medium,36,3,1
9045,7129,Business,2025-01-13,2025-01-13,Integration,Critical,3,2,1
9046,7129,Business,2024-12-23,2024-12-24,Onboarding,Medium,42,3,1
9047,7131,Pro,2024-10-01,2024-10-03,Account,Low,70,3,1
9048,7131,Pro,2024-09-20,2024-09-24,Billing,Low,105,2,1
9049,7131,Pro,2024-10-12,2024-10-13,Feature Request,Low,41,2,1
9050,7131,Pro,2024-10-09,2024-10-09,Integration,High,18,3,1
9051,7131,Pro,2024-09-20,2024-09-22,Integration,Low,64,2,1
9052,7131,Pro,2024-09-26,2024-09-27,Onboarding,Medium,27,1,1
9053,7135,Starter,2025-01-03,2025-01-03,Performance,High,13,4,0
